verdict,text,part,label,title_results,text_results,text_and_title_results,whole_case_results
ME-23-01-46786-206,"מדובר בסם מסוכן מסוג קוקאין שפגיעתו קשה, והעבירות בוצעו ממניע כלכלי. הסם לא הופץ והנזק שיכול היה להיגרם נמנע, אך אין לזקוף זאת לזכותו של הנאשם, אלא לעובדה שהסם נמסר לסוכן, ובסופו של יום הגיע לידי המשטרה.",נסיבות ביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בכל הנוגע לעובדה שבאישום השני הנאשם היה מלווה בקטינה עד הגעתו למקום המפגש, הרי שאין להתעלם מכך, ולו מהטעם שהקטינה הייתה עלולה להיחשף למעשיו השליליים של הנאשם ובכך טמון נזק פוטנציאלי לא מבוטל. עם זאת, כתב האישום אינו מפרט האם הקטינה נחשפה לעסקה בדרך כלשהי, ואין מחלוקת כי היא לא נכנסה לרכב. בנסיבות אלו לא ניתן לזקוף לחובתו של הנאשם כל מעורבות או ידיעה  בפועל מצד קטינה.",נסיבות ביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"משקל מסוים לקולה יינתן לעובדה שהיה זה הסוכן שיצר קשר עם הנאשם בשתי העסקאות,  אך יודגש כי לא מדובר במקרה של סוכן ""מדיח"",  ואף לא הועלתה  מצד ההגנה טענה בהקשר זה.",נסיבות ביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,במכלול הנסיבות אני סבור כי הפגיעה בערכים המוגנים במקרה זה הייתה משמעותית והעבירות שבוצעו מצויות כולן (כל אחת בפני עצמה)  ברף חומרה בינוני.,נסיבות ביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"כתב האישום המתוקן מכיל שני אישומים בגין עסקאות סמים. בהתאם לסעיף 40יג לחוק העונשין,  על בית המשפט לבחון האם מדובר בעבירות המהוות אירוע אחד או מספר אירועים נפרדים, ובהתאם לקבוע מתחם ענישה הולם  לכל אירוע בנפרד או לכלל האירועים יחדיו. בית המשפט העליון בע""פ 4910/13 ג'אבר נגד מדינת ישראל דן בשאלת סיווגה של מסכת התרחשויות כ""אירוע אחד"", כמשמעותו בסעיף 40יג לחוק העונשין.  נקבעו מספר מבחני עזר לצורך הכרעה  בשאלת ""הקשר ההדוק"" בין העבירות. כך לדוגמא: האם ביצוען מאופיין בתכנון ובשיטתיות, האם בוצעו בסמיכות של זמן או מקום, האם ביצועה של עבירה אחת נועד לאפשר ביצועה של עבירה אחרת, או את ההימלטות לאחר ביצועה, האם מדובר בקורבנות שונים וכתובות שונות וכד'.",אירוע אחד או מספר אירועים ,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"לאחר ששקלתי את טיעוני הצדדים,  החוק והפסיקה, אני סבור שנכון לקבוע מתחם עונש הולם אחד ביחס לשני האישומים. מדובר בשתי עסקאות של סמים אשר בוצעו באותה השיטה בדיוק, מול אותו סוכן משטרתי, ביחס לאותו סוג סם, אותה שיטת סחר, באותו אזור (קרית מוצקין), ולשם אותה המטרה.  למעשה מדובר  בתכנית עבריינית אחת ומתקיים ""מבחן הקשר ההדוק"", גם בהתחשב בפרק הזמן שחלף בין העסקאות.",אירוע אחד או מספר אירועים ,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"יובהר כי גם אם מעשיו של הנאשם מהווים אירוע אחד, אין בכך כדי להשליך באופן מהותי על מידת העונש, מהטעם שעל בית המשפט לתת משקל למספרם, טיבם, וחומרתם של המעשים. ראה בהקשר זה ע""פ 1082/14 ג'סאר נגד מדינת ישראל שם נאמר בין היתר כי:""... גם כאשר כמה מעשים נחשבים כחלק מ""אירוע"" אחד הרי שבקביעת מתחם הענישה יש תמיד להביא בחשבון את מספרם וחומרתם של המעשים, כך שמתחם הענישה בגין האירוע יכול לעלות אף על עונש המקסימום בגין מעשה אחד"".",אירוע אחד או מספר אירועים ,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בע""פ 1654/16 גל שרר נ' מדינת ישראל הנאשם הורשע בעבירות של סחר בסם מסוכן,  סיוע לסחר בסם מסוכן והחזקת סם מסוכן שלא לצריכה עצמית. האישום הראשון באותו מקרה כלל שני אירועי מכירה לסוכן משטרתי (16.6 גרם ו-19.6 גרם קוקאין) והחזקת סם שלא לצריכה עצמית ונקבע מתחם ענישה הולם שבין 24 ל-48 חודשי מאסר. האישום השני כלל סיוע לשתי עסקאות (99.2 גרם ו-88.9 גרם קוקאין) ונקבע מתחם  עונש הולם בין 36 ל-60 חודשי מאסר. על הנאשם הוטלו  54 חודשי מאסר בפועל, מאסרים מותנים, קנס בסך 25,000 ₪, ופסילת רישיון נהיגה. ערעור על חומרת העונש נדחה. בע""פ 1965/20 כרים בדואי נ' מדינת ישראל הנאשם הורשע בעבירות של סיוע לסחר בסם מסוכן  (כ-39 ג' קוקאין) ובסחר בסם מסוכן (כ- 29 ג' קוקאין) לסוכן. נקבע מתחם עונש הולם אחד בגין שני האישומים שנע בין 25 ל-50 חודשי מאסר. על הנאשם, בעל עבר פלילי, הוטלו 30 חודשי מאסר, הופעל מאסר מותנה במצטבר למשך 4 חודשים, מאסר מותנה וקנס בסך 26,600 ₪. ערעור על חומרת העונש התקבל בחלקו כך שהמאסר המותנה הופעל  באופן בחופף. בע""פ 1478/19 יאסין סעדי נ' מדינת ישראל הנאשם הורשע בעבירה של סחר בסם מסוכן, לאחר שמכר בצוותא עם אדם נוסף לסוכן משטרתי סם מסוכן מסוג קוקאין במשקל 58.78 גרם תמורת 24,500 ₪. נקבע מתחם עונש הולם שבין 38 ל-60 חודשי מאסר. על הנאשם בעל עבר פלילי הוטלו  54 חודשי מאסר בפועל, מאסרים מותנים וקנס בסך 20,000 ₪. ערעור על חומרת העונש התקבל באופן שעונשו של הנאשם הופחת ל-40 חודשי מאסר בפועל והקנס הופחת ל-10,000 ₪ על בסיס עיקרון אחידות הענישה, בהינתן עונשו של שותפו של הנאשם לביצוע העסקה. ברע""פ 2275/15 אלכסנדר אברמוב נ' מדינת ישראל הנאשם הורשע בעבירה סחר בכך שמכר לסוכן משטרתי 19.98 גרם סם מסוכן מסוג הרואין ו-20.05 סם מסוכן מסוג קוקאין, בעלות כוללת של 11,000 ₪. נקבע מתחם עונש בין 27 ל-54 חודשי מאסר. על הנאשם בעל עבר פלילי הוטלו 48 חודשי מאסר בפועל; מאסר על תנאי; קנס בסך של 10,000 ₪; פסילת רישיון נהיגה וחילוט רכוש. ערעור על חומרת העונש נדחה. בע""פ 1987/15 עופר דורי נ' מדינת ישראל הנאשם הורשע בעבירה של סחר בסם מסוכן בכך שמכר לסוכן משטרתי 50 גרם קוקאין תמורת 19,000 ₪. נקבע מתחם עונש שבין 24 ל-44 חודשי מאסר. על הנאשם, ללא עבר פלילי, הושת עונש של 26 חודשי מאסר בפועל, מאסר על תנאי וקנס בסך 40,000 ₪. ערעור על חומרת העונש נדחה.  בע""פ 2173/16 הישאם אבו צעלוק נ' מדינת ישראל הנאשם הורשע בביצוע עבירה של סחר בסם מסוכן, בכך שמכר 51.05 גרם קוקאין לסוכן משטרתי תמורת 19,000 ₪. נקבע מתחם ענישה שבין 3 ל-5 שנות מאסר. על הנאשם בעל עבר פלילי בעבירת נשק, הוטלו 48 חודשי מאסר ומאסר מותנה. ערעור על חומרת העונש נדחה. בע""פ 2467/19 ארנסט גרשומוב נ' מדינת ישראל הנאשם הורשע בשתי עבירות: סיוע לסחר בסם מסוכן וסחר בסם מסוכן, בכך שסייע לביצוע עסקת סחר במסגרתה מסר לסוכן משטרתי סם מסוג קוקאין בכמות של 48.25 גרם תמורת 21,500 ₪; וכן ביצע עסקת סחר בכך שמכר לסוכן 49.22 גרם של סם מסוג קוקאין תמורת 21,500 ₪. נקבע מתחם עונש הולם שבין 24 לבין 48 חודשי מאסר. על הנאשם, בעל עבר פלילי, הוטלו 27 חודשי מאסר בפועל, מאסר על תנאי, פסילת רישיון וחילוט רכוש. ערעור על חומרת העונש התקבל בחלקו שכך קוצרה תקופת פסילת רישיון הנהיגה. בע""פ 8367/18 נס נ' מדינת ישראל, הנאשם הורשע בשתי עבירות של סחר בסם מסוכן מסוג קוקאין לסוכן משטרתי. בגין העסקה הראשונה, בה מכר לסוכן 29.9 גרם קוקאין; ונקבע מתחם עונש הולם בין 23 ועד 50 חודשי מאסר בפועל. בגין העסקה השנייה מכר לסוכן 50.4 גרם קוקאין, ונקבע מתחם עונש הולם בין 27 ועד ל-54 חודשי מאסר בפועל. על הנאשם בעל עבר פלילי הוטלו 36 חודשי מאסר בפועל. ערעור על חומרת העונש התקבל ועונשו הופחת ל-30 חודשי מאסא בפועל וזאת בעיקר משום עיקרון אחידות בענישה  בהתייחס לאשם אחר באותה פרשה.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"המאשימה הפנתה למספר פסקי דין, כאשר המתחמים נעים בין 24 ועד 70 חודשי מאסר בפועל והעונשים נעים בין 36 ועד 60 חודשי מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"ב""כ הנאשם הפנה למספר פסקי דין כאשר המתחמים נעים בין 24 ועד 48 חודשי מאסר בפועל, והעונשים נעים בין 14 ועד 32 חודשי מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בקביעת המתחם יש להתחשב גם במתחמים שנקבעו ביחס לנאשמים אחרים באותה פרשייה כל אחד בהתאם לנסיבותיו וחלקו באירועים. ""כידוע, עקרון אחידות הענישה הוא עקרון יסוד בשיטתנו, ואחת מנגזרותיו היא החובה להבטיח יחס הולם בין עונשיהם של המעורבים השונים באותה פרשה, כך שמדרג הענישה ישקף את חלקם היחסי של כל אחד מהמעורבים בה (ע""פ 8172/21 חג'אזי נ' מדינת ישראל, פסקה 18 [פורסם בנבו] (15.5.2022); ע""פ 4536/21 פרץ נ' מדינת ישראל, פסקה 15 [פורסם בנבו] (4.11.2021)). יישומה של חובה זו משתנה מטבעם של דברים ממקרה למקרה, ועל בית המשפט לשקול, בין היתר, את חומרת המעשים שביצע כל אחד מן הנאשמים ביחס לאחרים בשים לב לנסיבותיו האישיות של כל נאשם (עניין עשור, פסקה 20).""",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,להלן אסקור בקצרה חלק מפסקי הדין שניתנו בעניין נאשמים שהיו מעורבים בעבירות סמים עם אותו סוכן משטרתי במסגרת אותה הפרשייה.,מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בת""פ 54293-01-23 מדינת ישראל נ' עזרן ואח' הנאשם 1 הורשע באישום הראשון בעבירה של תיווך לעסקה בסמים של 250 כדורים של אקסטזי , באישום השני בעבירות של סחר בסם מסוכן ועסקה אחרת בסם מסוכן בכמות של כ-37 גרם סם מסוג קוקאין. נקבע מתחם עונש הולם אשר נע בין 30 ועד 60 חודשי מאסר בפועל. בית המשפט סטה לקולה ממתחם העונש לאור סיכויי ממש של שיקום. על הנאשם הוטלו 24 חודשי מאסר בפועל. הנאשם 2 הורשע באישום השני בעבירה של סחר בסם מסוכן בכמות של כ-37 גרם סם מסוג קוקאין. נקבע מתחם עונש הולם אשר נע בין 12 ועד 24 חודשי מאסר בפועל. על הנאשם הוטלו 14 חודשי  מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בת""פ 53614-01-23 מדינת ישראל נ' ממן הנאשם הורשע באישום ראשון בעבירה של סיוע לסחר בסם מסוכם מסוג קוקאין במשקל של 40 גרם, באישום השני בעבירה של סחר בסם מסוכן מסוג קוקאין במשקל של 69.47 גרם, באישום השלישי, בעבירה של החזקת בסם מסוכן מסוג קוקאין במשקל של 0.7976 . נקבע מתחם עונש הולם כולל לאישומים הראשון והשני אשר נע בין 24 ועד 48 חודשי מאסר בפועל, ובגין האישום השלישי נקבע מתחם עונש הולם אשר נע בין 6 ועד 12 חודשי מאסר בפועל. על הנאשם הוטל עונש כולל של 30 חודשי מאסר בפועל והופעל מאסר מותנה בן 9 חודשים, כאשר 6 חודשים הופעלו במצטבר ו-3 חודשים בחופף.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"עונש המאסר המרבי הקבוע בחוק ביחס לעבירות נשוא האישומים עומד על 20 שנה בעבירה של סחר בסם מסוכן, ו- 10 שנים לעבירה של סיוע לסחר בסם מסוכן.",לסיכום מתחם העונש ההולם,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"יצוין כי בצד עבירת הסיוע קבוע עונש מקסימלי שגובהו מחצית מעונשו של המבצע העיקרי, ויש להביא זאת בחשבון במסגרת קביעת מתחם העונש ההולם. עם זאת, לא מדובר בחישוב אריתמטי בהכרח ויש להביא בחשבון את כלל הנסיבות לרבות חלקו של המסייע בביצוע העבירה. ר' בהקשר זה  ארנבורג נ' מדינת ישראל . ראה גם ע""פ 1438/14 חסן בראזי נ' מדינת ישראל בו נפסק: ""מלאכת קביעת מתחם העונש מחייבת להתחשב, בשינויים המחייבים, גם בנסיבות המנויות בסעיף 40ט(א) לחוק העונשין, ובין היתר בשאלה אם מדובר בסיוע במעשה או במחדל; אם הסיוע קדם לביצוע העבירה העיקרית או שהוא ניתן במהלך ביצועה; מידת תרומתו של הסיוע לביצוע העבירה העיקרית; תרומת הסיוע לנזק שהיה צפוי להיגרם ושנגרם בפועל; יכולתו של נאשם להבין את משמעות פעולותיו לרבות בשל גילו; ועוד..""",לסיכום מתחם העונש ההולם,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"לאחר ששקלתי את חומרת העבירות, נסיבות ביצועּן כמפורט לעיל, הערכים החברתיים עליהם יש להגן, מידת הפגיעה בהם והפסיקה הנהוגה, אני סבור כי מתחם העונש ההולם  צריך לכלול רכיב של מאסר בפועל שלא יפחת מ- 25 חודשים ולא יעלה על 50 חודשים בצד עונשים נלווים.",לסיכום מתחם העונש ההולם,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"לקולה אני מביא בחשבון את: קבלת האחריות; הבעת החרטה; ההודאה בכתב האישום המתוקן, החיסכון בזמן שיפוטי רב; נסיבותיו האישיות והמשפחתיות כמפורט בטיעוני ההגנה ובדברי הנאשם ואשתו ובפרט מצבו הרפואי של בנו; תקופת המעצר הארוכה בה הוא היה נתון עד היום  (כידוע תנאי המעצר קשים מתנאי מאסר) והשלכות המעצר/מאסר על הנאשם ומשפחתו, את האמור בחוות דעת של שב""ס (נ/1) ממנה עולה כי הנאשם מתפקד באופן תקין ללא עבירת משמעת או שלילת טובת הנאה ומביע מוטיבציה מילולית לטיפול , את המכתב מאת בית חם (נ/2) ממנו עולה כי הנאשם פנה למרכז בבקשה להתקבל למסגרת אישפוזית לטיפול גמילה מהתמכרותו בתחילת חודש נובמבר 2023.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"לחומרה אני מביא בחשבון את עברו הפלילי של הנאשם הכולל 10 הרשעות קודמות, ביניהם עבירות שונות בעיקר בתחם הסמים ועוד, והעובדה כי העבירות בוצעו כאשר תלוי ועומד נגדו מאסר על תנאי למשך 6 חודשים.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"במכלול הנסיבות כמפורט לעיל, אני סבור שנכון לגזור על הנאשם עונש מאסר בפועל לתקופה המצויה בין מרכז המתחם לחלקו התחתון.",נסיבות שאינן קשורות בביצוע העבירות,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"בכל הנוגע לאופן הפעלת המאסר המותנה, הכלל הוא שעונש מאסר על תנאי אשר מופעל ירוצה באופן מצטבר לעונש המאסר שגוזר בית המשפט בשל העבירה הנוספת (ראו סעיף 58 לחוק העונשין(. גם ההלכה בסוגיה זו ברורה, וקובעת כי מאסרים מותנים יש להפעיל באופן מצטבר והפעלתם באופן חופף תתאפשר רק כאשר קיימים טעמים מוצדקים ומנומקים. ר' ע""פ 4654/03 ווליד נ' מדינת ישראל שם נקבע כי:  ""דרישת 'טעמים שיירשמו' מצמצמת את שיקול דעת בית המשפט, וזאת על מנת לא לפגוע בכוחו של עונש המאסר כעונש ממשי ומוחשי.....עונש מאסר מותנה משמעו מאסר שהחברה נכונה לדחות ביצועו ובהמשך לוותר על ריצויו כליל אם לא יבצע הנידון עבירה נוספת בתקופת התנאי. מאחורי נכונות זו להקל עם מי שהורשע ונידון למאסר עומד, בין היתר, הרצון לאפשר לו לחזור אל מסלול חיים נורמטיבי וההכרה בכך שהתועלת שתצמח לחברה מהוצאתו מן המעגל העברייני עולה על התועלת מהשמתו מאחורי סורג ובריח כדי להשיב לו כגמולו. זאת, הגם שעונש מאסר על תנאי אינו כולל רכיב שיקומי של ממש אלא מהווה מתן הזדמנות חוזרת לנידון לתקן דרכיו ... המאסר המותנה הינו אם כן בבחינת כרטיס כניסה מחודש אל החברה. אולם, אם נכזבה הציפיה כי המאסר המותנה התלוי ועומד נגד הנידון ירתיעו מלשוב ולבצע עבירות, הרי שנחלש באופן ניכר משקלו של אינטרס השיקום וגובר משקלם של אינטרס הגמול, ההגנה על הציבור, הצורך בהרחקה מהציבור ושיקום בעת המאסר"". בית המשפט לא יטה להקל עם הנאשם ולא יחפוף את עונשי המאסר, ככל שהעבירות בהן הורשע הינן חמורות יותר, ככל שקשות נסיבות ביצוען, וככל שיש בביצוען משום פגיעה קשה בערכי היסוד החברה בה אנו חיים ( ע""פ 6535/01 קוזירוב נ' מדינת ישראל, ע""פ 1899/04 ליבוביץ נ' מדינת ישראל).",אופן הפעלת המאסר המותנה ,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"העבירות הנוספות בהן הורשע הנאשם הינן עבירות סמים, והעובדה שמדובר בעבירות דומות וחמורות, מהווה שיקול משמעותי להפעלת המאסר המותנה באופן מצטבר. כך גם יש לתת משקל לשיקולי ההרתעה הפרטניים עת הנאשם חוזר ומבצע עבירות חמורות. על הנאשם להפנים את העובדה שעונש מאסר מותנה שובר בצדו, וככל שמבוצעת עבירה נוספת, יופעל המאסר המותנה באופן מצטבר.",אופן הפעלת המאסר המותנה ,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,אני גוזר על הנאשם מאסר בפועל לתקופה של  30 חודשים .,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"אני מפעיל את המאסר המותנה שהוטל  על הנאשם בבימה""ש השלום בקריות בתיק 38754-10-19 מיום 27.07.20  למשך שישה חודשים במצטבר למאסר שהוטל על הנאשם בתיק זה.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,סך הכל ירצה הנאשם  36 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 10.01.23 ועד היום.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,אני גוזר על הנאשם מאסר על תנאי לתקופה של 10 חודשים והתנאי הוא  שלא יעבור בתוך 3 שנים מיום שחרורו ממאסרו עבירת סמים מסוג פשע ויורשע בגינה.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,אני גוזר על הנאשם מאסר על תנאי לתקופה של 6 חודשים והתנאי הוא  שלא יעבור בתוך 3 שנים מיום שחרורו ממאסרו עבירת סמים מסוג עוון ויורשע בגינה.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,אני גוזר על הנאשם 18 חודשי פסילה בפועל מלנהוג או מלקבל או מלהחזיק ברישיון נהיגה החל מיום שחרורו ממאסר ובמצטבר לכל פסילה אחרת.,"לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"לאור העובדה שהנאשם אינו מורשה לנהיגה, חישוב הפסילה יחל מיד לאחר שחרורו ממאסר ללא צורך בהפקדה רישיון נהיגה או תצהיר.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-01-46786-206,"אני מטיל על הנאשם קנס כספי בסך 15,000 ₪ או  60 ימי מאסר תמורתו.","לאור כל האמור לעיל, אני גוזר על הנאשם  את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-23-04-8444-574,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 14, 19א",nothing,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-23-04-8444-574,"חוק העונשין, תשל""ז-1977: סע'  25, 144(ב2)",nothing,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-23-04-8444-574,"הנאשם הורשע, על פי הודאתו בכתב האישום המתוקן, במסגרת הסדר טיעון, בעבירות של תיווך לסחר בסם מסוכן, לפי סעיף 14 לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן: ""הפקודה"") בצירוף סעיף 19א לפקודה, ושל ניסיון סחר בנשק, לפי סעיף 144(ב2) לחוק העונשין, תשל""ז-1977 (להלן: ""החוק"") בצירוף סעיף 25 לחוק.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"במסגרת הסדר הטיעון לא הייתה הסכמה בין הצדדים לעניין העונש, וכל צד נותר חופשי בטיעוניו. הטיעונים לעונש נדחו עד להגשת תסקיר שירות המבחן בעניינו של הנאשם.",רקע,עובדות המקרה,עובדות המקרה,מידע אחר,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"על פי עובדות החלק הכללי של כתב האישום המתוקן, נ.פ 447/21 שימש במועדים הרלוונטיים לכתב האישום המתוקן בתור ""סוכן"" מטעם משטרת ישראל (להלן: ""הסוכן""). בתקופת הפעלתו של הסוכן, נוצר קשר בין הסוכן לנאשם, זאת על רקע עיסוקו של הנאשם בסחר בסמים מסוג קוקאין. כמו כן, בין הסוכן לאדהם אלעזאמי (להלן: ""אדהם"") קיימת היכרות מוקדמת מספר שנים עובר למועדים הרלוונטיים בכתב האישום המתוקן. כפי שיפורט להלן, במסגרת הקשר בין הסוכן לנאשם, ביצע הנאשם יחד עם אדהם עסקאות בהם מכרו לסוכן סמים מסוכנים מסוג קוקאין בתמורה כספית גבוהה, וזאת תמורת עמלת תיווך אותה קיבל הנאשם מהסוכן. בנוסף, ניסה הנאשם למכור לסוכן כלי נשק.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"כתב האישום המתוקן חובק שני אישומים. על פי עובדות האישום הראשון לכתב האישום המתוקן, ביום 11.2.22 נפגשו הנאשם והסוכן בלוד. במהלך הפגישה שאל הנאשם את הסוכן כמה סם מסוג קוקאין הוא מבקש וציין, כי יש לו כל כמות שצריך. הסוכן ענה לנאשם כי הוא צריך 1 ק""ג. הנאשם אמר לסוכן כי כמות כזו תעלה לסוכן 200,000 ₪ במזומן או בין 250,000 ל-300,000 ₪ בתשלומים. בהמשך לאמור, במספר הזדמנויות עובר ליום 23.2.22, יצר הנאשם קשר עם הסוכן במטרה לוודא, כי הסוכן עדיין מעוניין ברכישת הקוקאין.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"ביום 23.2.22 יצר הסוכן קשר עם הנאשם וביקש ממנו לרכוש כמות קטנה של סם מסוכן מסוג קוקאין לצורך בדיקת איכות הסם. הנאשם הציע לסוכן לרכוש את הקוקאין במחיר של 250 ₪ לגרם אחד, ובסופו של דבר סוכם כי הנאשם ימכור לסוכן 40 גרם של סם מסוכן מסוג קוקאין בסכום של 12,000 ₪.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"בהמשך, ביום 24.2.22, נקבעה פגישה בין הנאשם והסוכן לצורך מימוש העסקה. הנאשם נפגש עם הסוכן בתחנת דלק ""פז"" ויסוצקי ברחוב אבא הלל סילבר בלוד (להלן בשני האישומים: ""תחנת דלק ""פז"" ""), שם עבר הסוכן לשבת ברכבו של הנאשם והשניים נסעו יחד לרכוש את הסם. בהמשך, במיקום שאינו ידוע במדויק למאשימה, באזור לוד, נפגשו הסוכן והנאשם עם אדהם. במהלך הפגישה הבינו אדהם והסוכן כי קיימת ביניהם היכרות מוקדמת, ואדהם אמר כי ייסע להביא לסוכן 40 גרם של קוקאין ""איכותי"".",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-23-04-8444-574,"לאחר כחצי שעה, נפגשו אדהם, הנאשם והסוכן בתחנת הדלק ""סונול"" ברחוב אבא הלל סילבר בלוד. אדהם נכנס לרכבו של הנאשם כשבהחזקתו 40.38 גרם של סם מסוכן מסוג קוקאין, ומסר את החבילה ובה הסם לסוכן, אשר מסר תמורת הסם לנאשם 10,000 ₪. כמו כן, במהלך הפגישה אמר הסוכן לנאשם ולאדהם, כי אם הקוקאין יהיה טוב, הוא יבקש לרכוש קילו קוקאין, ובתגובה אמר לו אדהם, כי הוא יכול למכור לו קוקאין בכל כמות ובכל זמן, וקבעו להמשיך את הקשר ביניהם. בסמוך לשעה 19:00 נסעו הנאשם והסוכן לתחנת הדלק ""פז"". כשהגיעו לרכבו של הסוכן, הסליק הנאשם את הסם בתא המטען של רכב הסוכן, וקיבל מהסוכן סכום של 500 ₪ בתמורה לפועלו.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
