verdict,text,part,mapped_category
ME-13-04-35007-454,"יחד עם זאת, סבורה אני, נוכח מהות המעשים שביצע הנאשם, קביעת מתחם העונש ההולם בעניינו ומיקום העונש הראוי לנאשם בתוך המתחם, כי יש להשית על הנאשם עונש מאסר בפועל אשר ירוצה מאחורי סורג ובריח וכי ענישה בדמות זו המומלצת ע""י שירות המבחן שעניינה עונש מאסר בפועל שירוצה על דרך עבודות שירות בצירוף העמדת הנאשם בצו מבחן ועונשים נלווים, תהא ענישה בלתי מידתית בנסיבות אלו ולא יהא בה כדי לעלות בקנה אחד עם מתחם העונש ההולם שקבענו לעיל ועם מיקום העונש הראוי לנאשם בתוך המתחם בזיקה למעשי הנאשם, לחומרה הגלומה בהם, הפסיקה הנוהגת והמחייבת בעבירות כגון דא, האמור בליבת תסקירי שירות המבחן שהוגשו בעניינו וההמלצה המובאת בסופם. הדברים מקבלים משנה תוקף אף נוכח עמדתו העונשית של ב""כ הנאשם כפי שפורטה לעיל ואשר זו חורגת היא ואינה עולה בקנה אחד עם מתחם העונש ההולם שקבענו, עם מיקום העונש הראוי לנאשם בתוך המתחם, עם מדיניות הענישה הנהוגה ועם מקבץ ההנמקות שפורטו לעיל.",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"מנגד, אף עמדתה העונשית של המאשימה, חורגת היא לחומרא, אינה עולה בקנה אחד עם מתחם העונש ההולם שקבענו ועם מיקום העונש הראוי לנאשם ואינה משקללת נכונה את נתוני העושה, נסיבותיו האישיות, היות הנאשם נעדר עבר פלילי, גילו הצעיר, הודאת הנאשם, הצער והחרטה שהביע בשל המעשים, כמו גם ההליך הטיפולי בו החל ליטול חלק והמלצת שירות המבחן כפי תסקירו האחרון.",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"בזיקה לעמדת ב""כ הנאשם, נתייחס עוד ביתר שאת לסוגיה האם ראוי היה לסטות ממתחם העונש ההולם כפי שקבענו לעיל, משיקולי שיקום, כפי שהתווה המחוקק בתיקון 113 לחוק העונשין. עניין לנו בבחור צעיר אשר כלל לא הביע נזקקות טיפולית בתסקיר הראשון שהוגש ואף לאחר כברת דרך וזמן ממושך יחסית שניתן לו כדי לנסות ולהשתלב בהליך טיפולי, הרי שגם מהתסקיר המסכם שהוגש עולה, כי עניין לנו בניצניו של הליך, הנאשם עדיין מתקשה לגעת בעולמו הרגשי, מגיב באופן אימפולסיבי בטרם ישקול את צעדיו ונטילת החלק בהליך הטיפולי עדיין מונעת ממניעים חיצוניים. בנסיבות אלו, הרי שאין לנו הליך טיפולי, שורשי ומעמיק בו נטל הנאשם חלק ואין בנמצא סיכויי שיקום של ממש אשר קרמו עור וגידים ואשר בשלהם ראוי לסטות ממתחם העונש ההולם, בזיקה למהות המעשים שביצע הנאשם והחומרה הגלומה בהם, משיקולי שיקום.",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"תלכיד עונשי, ראוי ומאוזן, כך לדידי, ראוי, כי יכלול בחובו עונש מאסר בפועל לתקופה מידתית ואולם זו לריצוי מאחורי סורג ובריח ואשר תעלה בקנה אחד עם מתחם העונש ההולם ועם מיקום העונש הראוי לנאשם בתוך המתחם. עוד ראוי להשית על הנאשם מאסר מותנה אשר יהא ""כחרב המתהפכת"" מעל ראשו של הנאשם כצופה פני עתיד. נוכח מהות המעשים שביצע הנאשם, טיבם ומהותם, הרי שראוי אף לחייב את הנאשם בתשלום קנס. יחד עם זאת, במתחם הקנס ההולם, בית המשפט צריך להזדקק אף למצבו הכלכלי של הנאשם ובהקשר זה, ראוי להפנות לטיעוני ב""כ הנאשם באשר למצוקתה הכלכלית של משפחת הנאשם, האמור בתסקיר שירות המבחן בהקשר זה, כמו גם עדות אביו של הנאשם בפני. עוד ראוי לציין, כי הנאשם היה נתון בתנאים מגבילים משך תקופה ניכרת, על המשמעויות הכלכליות הקמות מכך. לאחר ששקללתי כל אלה, אני סבורה, כי מתחם הקנס ההולם, נע במקרה דנן בין 3,000 ₪ לבין 10,000 ₪ וכי ראוי למקם את הקנס הראוי לנאשם ברף הנמוך של מתחם ההולם אך לא בצד הקיצון שבו.",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"עוד ראוי, כי בנסיבות העניין, הקנס שיושת על הנאשם, יהיה כאמור מידתי ויעלה בקנה אחד עם האמור לעיל ואולם זה ישולם מפאת מצבו הכלכלי של הנאשם ומשפחתו בשיעורים חודשיים, שווים ורצופים לאחר שהנאשם ישוחרר מעונש המאסר שיושת עליו במסגרת גזר דין זה.",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"סופו של יום, נוכח כל האמור לעיל, אני משיתה על הנאשם את העונשים כדלקמן:",קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,א.	9 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 8/4/13 ועד ליום 11/7/13.,קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,12 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור תוך תקופה של 3 שנים כל עבירה בנשק מסוג פשע ויורשע בגינה.,קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,6 חודשי מאסר על תנאי והתנאי הוא שהנאשם לא יעבור תוך תקופה של 3 שנים כל עבירה בנשק מסוג עוון ויורשע בגינה.,קביעת העונש הראוי לנאשם:,דיון והכרעה
ME-13-04-35007-454,"קנס בסך 5,000 ₪ או 40 ימי מאסר תמורתו. הקנס ישולם ב - 10 תשלומים, חודשיים, שווים ורצופים בסך 500 ₪ כל אחד. התשלום הראשון ישולם בתוך 30 יום ממועד שחרורו של הנאשם מבית הסוהר, נשוא עונש המאסר שהושת עליו כאן ומדי חודש בחודשו, באופן רציף ועוקב. אי עמידה באחד התשלומים במועד, תגרור תוספת פיגורים כדין.",קביעת העונש הראוי לנאשם:,דיון והכרעה
